id,resourceType,title,description,startDate,endDate,lat,lon,Evacuated,Homeless,Injuries,Deaths,Insured Cost,Train(s) Affected,Home(s) Affected,Building(s) Affected,Water vessel(s) affected,Government assistance,region
66,Disaster Event,Flood,"On 24 April 1974, severe flash flooding caused heavy damage in Sydney's western suburbs and the Blue Mountains. During&nbsp;this period approximately 200 mm of rain fell.  One person died as a result of the flooding.  The Insurance Council of Australia estimated the 1974 damage at $20 million, with the 2011 normalised cost of $509 million.",1974-04-24,24/04/1974,-33.75153351,150.6912231,0,0,0,1,20000000,0,0,0,0,0,New South Wales
69,Disaster Event,Severe Storm,"On 16 November 1989, a hail storm hit Ballarat resulting in damage to houses and cars.  The Insurance Council of Australia estimated&nbsp;the 1989 damage at $20 million, with the 2011 estimated normalised cost of $81 million.",1989-11-16,16/11/1989,-37.56158829,143.8562317,0,0,0,0,20000000,0,0,0,0,0,Victoria
70,Disaster Event,Flood,"Flooding on 10 February affected Sydney, Camden, Lismore, Taree and Moruya, resulting in six deaths.  The Hawkesbury River recorded a height of 14.31 m at the Windsor Bridge (NOTE: a new gauge at Windsor Bridge reduced measurements by 30.5 cm). The flooding caused main evacuation routes to be closed and loss of power to Richmond and Windsor including west of the Hawkesbury River. The McGraths Hill sewerage plant was interrupted; electricity cut to Hawkesbury-Nepean Valley's low lying areas, including widespread power blackouts through flood bound areas of the State.   The Insurance Council of Australia estimated the 1978 damage at $15 million, with the 2011 estimated normalised cost of $215 million.",1978-02-10,10/02/1978,-33.59460449,150.7513123,0,0,0,6,15000000,0,0,0,0,0,New South Wales
74,Disaster Event,Flood,"In the first week of May widespread flooding and heavy rainfall was reported in south-east Queensland and northern New South Wales. A tidal surge created by a low pressure system caused above average tidal conditions. In addition, Brisbane water catchment areas recorded up to 1000 mm. The&nbsp;worst affected areas were Brisbane and the Darling Downs region. Furthermore the extreme weather conditions also affected the Lockyer creek, Bremer and Logan rivers.  Both Queensland and New South Wales reported extensive damage to farming areas, including vegetable and cotton crops. There were five deaths recorded.  The Insurance Council of Australia estimated the 1996 damage at $31 million, with the 2011 estimated normalised cost of $134 million.",1996-05-01,09/05/1996,-27.37176704,150.4907227,0,0,20,5,31000000,0,0,0,0,0,New South Wales;Queensland
76,Disaster Event,Chemical,"At approximately 4.40 pm on 18 November 2001, a large explosion ripped through the No.1 port topside ballast tank of MV Nego Kim which was a cargo ship. The ship was anchored approximately 15 nautical miles north of Dampier and was undergoing interior painting.  The explosion caused the tank to rupture and three men instantly died. Four other men were also blown over the ship's side. One man, who had been inside the tank, survived but was severely burned. He was airlifted ashore but 18 days later he died in hospital as a result of his injuries.  A search and rescue operation was initiated, using various surface vessels and aircraft as they became available, in the hope of finding the four men who had been blown overboard. The body of one of the men was recovered from the water at approximately 1.25 the next day, 19 November. The search was continued until last light on 21 November, but none of the other three crew members were found.  The cause of the explosion was found to be the ignition of accumulated flammable mixture of air and paint fumes in the inadequately ventilated tank.",2001-11-18,18/11/2001,-20.65744209,116.7032547,0,0,0,8,0,0,0,0,1,0,Western Australia
77,Disaster Event,Criminal Act,On the 13 February 1978 an explosion occurred outside the Hilton Hotel in Sydney. At the time of the attack India's Prime Minister was staying at the Hilton for a Commonwealth Heads of Government Meeting and was identified as the target of the attack.  Three people died as a result of the incident.,1978-02-13,13/02/1978,-33.87180328,151.2081451,0,0,0,3,0,0,0,0,0,0,New South Wales
87,Disaster Event,Bushfire,"During the summer between 1974 and 1975, Australia experienced its worst bushfire season in 30 years. Approximately 15 per cent of Australia's physical land mass sustained extensive fire damage. This equates to roughly around 117,000,000 ha.  New South Wales was badly affected and there was widespread damage to infrastructure, including communications, roads, railways and property fencing. There was also significant damage to agriculture and horticulture industries, as famers lost crops and livestock to the fires. The areas affected included Cobar Shire, Balranald, Glendale and regions around the Lower Hunter. Three people lost their lives in New South Wales. The overall damage cost was estimated at approximately $5 million.",1974-12-01,02/01/1975,-31.49797058,145.8381958,0,0,0,3,0,0,0,0,0,0,New South Wales
88,Disaster Event,Severe Storm,"On 15 January 2001, maximum temperatures reached 46 &deg;C degrees at the Sydney suburb of Penrith before a cool change moved through with accompanying wind gusts up to 113 km per hour. The wind impacted Sydney's metropolitan area, and caused considerable damage to property, trees and fences and thousands of homes lost electricity.  Affected regions of New South Wales were declared natural disaster areas. Residents from the regions of Shoalhaven to Sydney and the Lower Hunter met the criteria for emergency government assistance.  The Insurance Council of Australia estimated the 2001 damage at $12 million, with the 2011 estimated normalised cost of $24 million.",2001-01-15,15/01/2001,-33.84646606,151.2307587,0,0,0,0,12000000,0,0,0,0,0,New South Wales
91,Disaster Event,Flood,"On 7 February near Boonah south-west of Brisbane, three people drowned at a flooded road crossing. The flash flood affected the Logan system and Warrill Creek catchments, it was reported&nbsp;up to 250 mm of rain fell in six hours.",1991-02-07,11/02/1991,-27.99690247,152.6821594,0,0,10,3,0,0,0,0,0,0,Queensland
93,Disaster Event,Hail,"Severe hail storms were recorded during the period 3 - 6 November 1995 in south-east Queensland. Large hail caused extensive damage to over 300 homes and many cars in Brisbane. One person died when a small boat was struck by lightning on Moreton Bay.  Many trees and powerlines fell causing widespread blackouts to approximately 100,000 homes. Large hail brought destruction to fruit, vegetable and grain crops, particularly in the Granite Belt region. Other areas seriously affected included Beenleigh and Beaudesert.  The Insurance Council of Australia estimated the 1995 damage at $40 million, with the 2011 estimated normalised cost of $166 million.",1995-11-03,06/11/1995,-27.47093391,153.0234985,0,0,0,1,40000000,0,0,0,0,0,Queensland
95,Disaster Event,Environmental,"From April 1982 to March 1983, almost all of eastern Australia was severely affected by drought. Large parts of south-eastern Australia suffered their lowest rainfall on record.  The impact of the 'Great Dry' was felt most in farming areas with massive crop and livestock losses. A total of 86 million sheep and 14 million cattle died as a result. Wheat production fell by 37 per cent, with similar falls in barley, oats, rice, cotton and sugar.  Dust storms caused the loss of millions of dollars worth of topsoil.",1982-04-01,01/03/1983,-28.92163086,145.612793,0,0,0,0,3000000000,0,0,0,0,0,Tasmania;Queensland;New South Wales;Australian Capital Territory;Northern Territory;South Australia;Western Australia;Victoria
104,Disaster Event,Criminal Act,The Whisky Au Go-Go nightclub was bombed at 2:10 am on 8 March 1973. As a result the nightclub caught fire and 15 patrons died from asphyxiation. Two men were tried and convicted for the murders.,1973-08-03,03/08/1973,-27.45536041,153.032196,0,0,0,15,0,0,0,0,0,0,Queensland
